x_Molar_Fraction,Density_g/cm³,Molar_Volume_cm³/mol,"Longitudinal_Velocity_vL,_m/s","Shear_Velocity_vS,_m/s","Longitudinal_Modulus_L,_GPa","Shear_Modulus_G,_GPa","Young's_Modulus_E,_GPa","Bulk_Modulus_B,_GPa",Poisson's_Ratio_σ,"Hardness_H,_GPa","Softening_Temperature_TS,_K","Debye_Temperature_ѲD,_K"
0.039541842,3.629928687,43.55028525,7253.606862,4268.831326,198.8010686,58.21066004,127.060533,110.3374652,0.291107928,9.426279735,2488.874652,175.3043747
0.012551782,3.723730103,43.17507959,7610.672032,4474.797316,202.3717203,56.07271148,108.7983937,109.9540921,0.259838896,9.121548642,2485.040921,175.3005409
0.025488926,3.020192937,45.98922825,8119.624408,4770.970821,207.4612441,69.07748705,139.3689241,118.3250297,0.294623331,10.85951869,2568.750297,175.3842503
0.021310618,3.357520439,44.63991825,8109.312384,4778.466608,207.3581238,66.42504158,133.11411,118.037017,0.273736501,10.60527115,2565.87017,175.3813702
0.022179617,3.450529982,44.26788007,7774.268054,4621.363392,204.0076805,55.63889501,122.7770685,102.9926928,0.299918366,8.828351891,2415.426928,175.2309269
0.049317875,3.3366092,44.7235632,7749.802001,4629.782719,203.76302,68.74790867,158.5744768,121.2589262,0.259599489,10.68769539,2598.089262,175.4135893
0.035711097,3.24973563,45.07105748,7868.140887,4539.219121,204.9464089,71.12513141,148.6369621,121.9424664,0.294457073,11.42581466,2604.924664,175.4204247
0.038707046,3.010055751,46.029777,7469.60634,4389.388935,200.9610634,51.54996907,101.9800686,101.3594202,0.28885035,8.087693162,2399.094202,175.2145942
0.049064705,3.303337166,44.85665134,7808.97248,4469.466075,204.3547248,68.45193996,162.8580209,120.3787561,0.244909794,10.66104509,2589.287561,175.4047876
0.025088071,3.217202679,45.20118928,7239.025007,4152.335677,198.6552501,68.29930646,164.9439932,118.8227592,0.27949008,10.94246128,2573.727592,175.3892276
0.042073607,3.607607729,43.63956908,7753.101759,4571.462781,203.7960176,73.17619414,151.174182,125.8297429,0.28907866,11.37142303,2643.797429,175.4592974
0.027381239,3.575968316,43.76612674,7598.707693,4442.184889,202.2520769,55.84911286,120.212346,109.4334735,0.25385388,8.967326027,2479.834735,175.2953347
0.044781347,2.952658694,46.25936522,7973.678193,4726.397451,206.0017819,59.90745083,116.7691267,112.9135139,0.277509633,9.688561319,2514.635139,175.3301351
0.017226302,2.907633862,46.43946455,7933.265912,4623.271949,205.5976591,73.25054373,149.1834021,121.32561,0.263156908,11.53178907,2598.7561,175.4142561
0.047907447,3.719072404,43.19371038,7648.271069,4388.791725,202.7477107,52.78368581,124.5800672,107.5448779,0.287863934,8.247907632,2460.948779,175.2764488
0.018750868,3.350153305,44.66938678,7234.849009,4313.13923,198.6134901,61.09507121,129.46771,112.5924838,0.278028808,9.586558713,2511.424838,175.3269248
0.02304882,3.669222928,43.39310829,7505.991226,4297.079803,201.3249123,61.55346195,139.2841191,109.7881267,0.283151854,9.949093023,2483.381267,175.2988813
0.040247689,2.877569609,46.55972156,7927.726066,4563.745655,205.5422607,65.09939644,160.6464764,110.5252052,0.24857001,10.30144618,2490.752052,175.3062521
0.025750206,3.34125046,44.70499816,7306.895579,4225.645711,199.3339558,57.086691,133.250767,111.9676551,0.252681094,9.099111843,2505.176551,175.3206766
0.034328455,3.354032249,44.653871,7345.927868,4406.516671,199.7242787,70.27318513,152.6383693,121.2633591,0.278781618,10.97368369,2598.133591,175.4136336
0.02778294,3.672095012,43.38161995,7942.873662,4626.769934,205.6937366,57.53392424,121.9792944,104.8093269,0.255413892,9.31857972,2433.593269,175.2490933
0.039694797,2.916633898,46.40346441,8063.207783,4717.38984,206.8970778,66.5104809,133.9731398,116.4217189,0.275417544,10.53923382,2549.717189,175.3652172
0.01913325,3.058041108,45.83783557,7582.659062,4497.206107,202.0915906,61.54739255,144.8631158,110.5227974,0.287471846,9.78037388,2490.727974,175.306228
0.012338319,3.222472931,45.18010828,7768.721182,4576.495131,203.9522118,56.97080341,112.0874995,111.4844558,0.295015618,9.095157884,2500.344558,175.3158446
0.021997176,3.677183061,43.36126776,8273.418768,4924.69147,208.9991877,56.59152881,109.6085224,106.5181383,0.253009429,9.113339078,2450.681383,175.2661814
0.028972347,3.749494482,43.07202207,8273.23306,4836.474165,208.9973306,74.24041501,145.7263031,124.0870917,0.290738369,11.60278351,2626.370917,175.4418709
0.016720802,3.802797373,42.85881051,7567.11332,4533.951955,201.9361332,62.95198631,128.7835999,115.8979834,0.266880723,10.16185279,2544.479834,175.3599798
0.024191892,3.769601552,42.99159379,8123.213581,4824.412051,207.4971358,65.66475117,149.470969,114.5738668,0.286772777,10.27243142,2531.238668,175.3467387
0.025999321,2.825882338,46.76647065,7884.117883,4588.879555,205.1061788,68.93998127,166.6140144,115.9051648,0.253152932,10.78511697,2544.551648,175.3600516
0.012295674,2.867231258,46.60107497,8306.368689,4829.639683,209.3286869,54.2025094,135.2663429,106.8864964,0.276456036,8.443810871,2454.364964,175.269865
0.03333229,2.966130751,46.205477,7755.374938,4636.820295,203.8187494,66.95732679,156.6058548,121.0584132,0.296766423,10.40900089,2596.084132,175.4115841
0.045373737,3.165373476,45.4085061,8084.168091,4773.963743,207.1066809,55.53884906,110.3882531,100.9961116,0.250705179,8.815974973,2395.461116,175.2109611
0.016069717,3.641618851,43.5035246,8076.897361,4754.409166,207.0339736,68.62201496,141.8158245,122.2210156,0.296143888,10.73042177,2607.710156,175.4232102
0.033912321,3.703729633,43.25508147,7777.308955,4609.882594,204.0380895,54.18152992,107.2356531,103.5601619,0.272524409,8.520380708,2421.101619,175.2366016
0.036589568,3.004966062,46.05013575,8107.323847,4757.580437,207.3382385,70.82141512,139.4708131,118.7127499,0.295866111,11.39077366,2572.627499,175.3881275
0.026773387,3.43346751,44.33612996,7515.693337,4319.832662,201.4219334,65.44436065,146.6372254,110.836164,0.304378426,10.54008879,2493.86164,175.3093616
0.038043903,3.728188365,43.15724654,7362.097435,4266.898398,199.8859744,58.45623979,142.8690279,105.5114675,0.254058114,9.222249055,2440.614675,175.2561147
0.026429262,3.279094419,44.95362233,7697.328716,4516.317919,203.2382872,58.83175054,135.9363967,107.1604486,0.286497885,9.288301664,2457.104486,175.2726045
0.030185492,2.922508136,46.37996746,8271.116048,4719.044192,208.9761605,55.66794252,132.5114203,101.3747849,0.258811077,8.781138197,2399.247849,175.2147478
0.010294122,3.273235514,44.97705795,7780.974058,4537.245648,204.0747406,71.31307509,157.2352082,118.2009757,0.252539919,11.42413475,2567.509757,175.3830098
0.037668805,3.192036953,45.30185219,7929.841289,4699.811441,205.5634129,54.07103423,118.1556273,106.4394386,0.283569204,8.45793502,2449.894386,175.2653944
0.036453707,3.391881416,44.50247434,7917.56059,4552.019517,205.4406059,62.0283766,152.744303,113.8969848,0.250802969,9.876461578,2524.469848,175.3399698
0.011536035,3.254272098,45.05291161,7373.518392,4217.186282,200.0001839,55.20345677,128.7995341,107.9018459,0.273305872,8.667360511,2464.518459,175.2800185
0.024730004,2.837172468,46.72131013,7658.74156,4557.570623,202.8524156,72.94492249,158.6993138,119.5975003,0.284065123,11.625557,2581.475003,175.396975
0.049161274,3.804057756,42.85376898,8009.169361,4713.542065,206.3566936,64.88738596,136.2342767,110.3176876,0.275476736,10.33521866,2488.676876,175.3041769
0.026829463,3.358104835,44.63758066,8302.501442,4776.407237,209.2900144,55.76622332,109.0718455,105.452122,0.287915364,8.834556418,2440.02122,175.2555212
0.030077816,3.288894448,44.91442221,7412.745231,4404.572784,200.3924523,64.8133396,155.0717318,113.2411869,0.294488956,10.11052663,2517.911869,175.3334119
0.046397206,3.765071198,43.00971521,7681.03604,4529.844029,203.0753604,72.91968954,145.9556288,125.6870203,0.298951525,11.62537728,2642.370203,175.4578702
0.038690475,2.974301764,46.17279294,7332.040308,4252.756254,199.5854031,63.17970955,139.5645784,113.5679771,0.279271952,9.850769832,2521.179771,175.3366798
0.033282805,3.007345227,46.04061909,7495.038028,4356.759837,201.2153803,60.427333,137.9173836,114.7391361,0.26142772,9.506009809,2532.891361,175.3483914
0.041912187,3.619934602,43.59026159,7643.759565,4392.690101,202.7025957,57.21477655,134.251433,102.8268405,0.276108698,9.003731408,2413.768405,175.2292684
0.044574651,3.078222769,45.75710892,7825.129883,4656.403538,204.5162988,53.20155609,103.7433608,101.8383197,0.268424382,8.516264761,2403.883197,175.2193832
0.028275523,3.611234835,43.62506066,7481.968369,4378.97312,201.0846837,55.31982275,105.4623564,104.3722288,0.258233312,8.816235187,2429.222288,175.2447223
0.029004335,3.088818148,45.71472741,7478.643597,4387.799265,201.051436,62.50654679,145.2405308,108.7654411,0.277331242,9.828288928,2473.154411,175.2886544
0.025442037,2.852855754,46.65857698,8087.624438,4824.306454,207.1412444,68.96072293,149.8264641,119.7908817,0.245427256,10.88149205,2583.408817,175.3989088
0.048668246,3.331844577,44.74262169,8292.155528,4730.466749,209.1865553,72.49828608,145.6259454,117.9003105,0.282150589,11.42812912,2564.503105,175.3800031
0.03788665,3.01471957,46.01112172,7584.942471,4338.645436,202.1144247,68.17488261,169.7020391,120.3021339,0.295761039,10.81786728,2588.521339,175.4040213
0.013328923,3.57026783,43.78892868,7988.200767,4591.996198,206.1470077,54.38182226,129.1466309,99.75625387,0.30696445,8.825729685,2383.062539,175.1985625
0.044518385,3.454787637,44.25084945,7512.417647,4288.847756,201.3891765,67.48160354,151.6384401,121.2163241,0.302065782,10.53855816,2597.663241,175.4131632
0.029222398,3.734366641,43.13253343,8253.764761,4867.613896,208.8026476,65.5591245,152.1800523,111.2093942,0.249658403,10.40909783,2497.593942,175.3130939
0.012750156,3.595158474,43.68936611,7971.501042,4695.344719,205.9800104,62.12394836,123.8139034,111.6874425,0.254233051,9.664882196,2502.374425,175.3178744
0.03198869,2.998968195,46.07412722,8115.122475,4676.940309,207.4162248,64.92211901,160.8338453,111.475973,0.252734611,10.36730656,2500.25973,175.3157597
0.026686571,3.612156654,43.62137338,7281.42012,4183.046201,199.0792012,49.9466396,124.7577277,96.27786205,0.279176148,8.04025597,2348.278621,175.1637786
0.045109976,3.455319674,44.2487213,7889.166555,4531.304863,205.1566656,52.81765058,120.9031571,105.0298075,0.246893966,8.503398668,2435.798075,175.2512981
0.018159784,3.482262125,44.1409515,7810.708567,4675.468609,204.3720857,62.91460195,144.7657165,115.6571124,0.303030542,9.969146641,2542.071124,175.3575711
0.043058584,3.643940257,43.49423897,7551.059677,4461.204838,201.7755968,54.29743324,126.115297,106.6894241,0.24789571,8.528194631,2452.394241,175.2678942
0.032307548,3.388085828,44.51765669,7517.231264,4416.845938,201.4373126,62.44748153,143.5962186,111.4874,0.268648785,9.886537274,2500.374,175.315874
0.012184412,3.281343479,44.94462608,7868.713449,4561.293369,204.9521345,59.22368466,128.1082031,114.131545,0.300320099,9.220775313,2526.81545,175.3423155
0.048873812,3.450274625,44.2689015,8008.667652,4668.983533,206.3516765,72.18497822,160.5686801,120.5846674,0.303747834,11.35795556,2591.346674,175.4068467
0.03050461,3.114977855,45.61008858,7263.51229,4159.684027,198.9001229,70.50316727,145.9158733,117.9559629,0.273313319,11.28207117,2565.059629,175.3805596
0.021635074,3.00077116,46.06691536,7854.743331,4712.410505,204.8124333,73.27702484,158.8725587,128.2420791,0.274771187,11.50882303,2667.920791,175.4834208
0.028776274,3.43042196,44.34831216,7415.447561,4394.784009,200.4194756,69.92298389,151.1498561,124.6957519,0.284079157,11.09408382,2632.457519,175.4479575
0.044314311,3.051509885,45.86396046,7382.139435,4345.449094,200.0863943,71.72056661,148.6684332,122.6389264,0.269681245,11.23837936,2611.889264,175.4273893
0.022196125,2.899115958,46.47353617,7916.406337,4651.941731,205.4290634,67.31421153,159.6708507,114.4046033,0.264453662,10.50971961,2529.546033,175.345046
0.017707056,2.820548643,46.78780543,7570.839959,4429.921278,201.9733996,71.83378877,154.141174,119.2187773,0.290583902,11.35972113,2577.687773,175.3931878
0.01516285,3.422236207,44.38105517,7714.722154,4456.97106,203.4122215,65.21338281,145.4929592,115.4222373,0.281507573,10.14713379,2539.722373,175.3552224
0.021914376,3.178527296,45.35589082,7625.210682,4398.158325,202.5171068,68.6560459,136.8764221,121.4170779,0.274345279,11.02426065,2599.670779,175.4151708
0.041201923,3.564787861,43.81084856,7944.313806,4659.228618,205.7081381,54.41188,118.8888772,100.1864214,0.250349602,8.781931248,2387.364214,175.2028642
0.028865055,3.191424634,45.30430146,7747.081545,4432.152024,203.7358155,66.23165206,156.0996056,118.1083561,0.248338282,10.68865256,2566.583561,175.3820836
0.019099264,3.301143414,44.86542634,8293.059701,4745.571753,209.195597,73.72499765,159.7410865,119.7561061,0.276181359,11.83958124,2583.061061,175.3985611
0.0166474,3.223014123,45.17794351,7616.782,4469.713588,202.43282,62.63378873,139.9642722,116.0748962,0.283024198,10.02756191,2546.248962,175.361749
0.023309179,3.464069043,44.21372383,8046.072679,4808.287665,206.7257268,55.92968021,129.8141273,106.2508624,0.285423239,9.015242563,2448.008624,175.2635086
0.047596975,3.17257777,45.37968892,7511.545685,4487.608884,201.3804568,62.01667071,132.3054564,116.9136116,0.300378077,9.852262874,2554.636116,175.3701361
0.023721069,3.774129973,42.97348011,7789.837048,4442.737638,204.1633705,66.91730279,141.3273046,119.4471251,0.295422166,10.48238704,2579.971251,175.3954713
0.049524963,3.746785517,43.08285793,7838.328944,4493.101234,204.6482894,68.49102131,133.6564731,118.4633079,0.252868021,10.9604434,2570.133079,175.3856331
0.029409218,3.659547624,43.43180951,7591.025241,4459.669112,202.1752524,62.19056757,139.8891888,108.6023391,0.29404915,9.775657072,2471.523391,175.2870234
0.017166557,3.731097268,43.14561093,7748.919511,4614.127224,203.7541951,55.81040993,129.7131667,106.2343665,0.286607098,8.946210936,2447.843665,175.2633437
0.045645604,3.264648292,45.01140683,7535.877669,4511.228618,201.6237767,70.95861844,159.568298,117.1030658,0.29616582,11.3090613,2556.530658,175.3720307
0.028414215,3.351066093,44.66573563,7233.441065,4309.810532,198.5994107,66.55024859,137.7666816,120.6018726,0.29713134,10.56421632,2591.518726,175.4070187
0.038386854,3.554671667,43.85131333,7465.457975,4407.071818,200.9195798,56.21242091,115.6515543,103.5130984,0.265768553,9.013155761,2420.630984,175.236131
0.049348463,3.509184466,44.03326214,8001.56102,4609.025191,206.2806102,69.99089159,139.6803022,123.6445584,0.260585938,10.98499402,2621.945584,175.4374456
0.012007014,3.70177181,43.26291276,8080.024779,4623.217623,207.0652478,59.68964118,115.0932377,107.7286667,0.278815944,9.587227936,2462.786667,175.2782867
0.013867782,3.529167717,43.95332913,7536.900513,4306.776944,201.6340051,57.33814745,123.6283176,104.5571331,0.262812284,9.298672695,2431.071331,175.2465713
0.03881827,3.807905861,42.83837656,7678.381187,4517.670043,203.0488119,70.03933818,139.8203848,118.0816996,0.266030176,11.06888506,2566.316996,175.381817
0.021273,3.165020742,45.40991703,7268.152576,4150.737697,198.9465258,68.8466136,159.3440153,120.9221552,0.248357084,10.74017774,2594.721552,175.4102216
0.017372056,3.644667765,43.49132894,7489.157513,4434.908316,201.1565751,59.10643075,146.4089817,109.3585864,0.306455915,9.441184365,2479.085864,175.2945859
0.011574475,3.510658475,44.0273661,8089.161981,4783.721065,207.1566198,51.99248095,101.0780068,98.06720582,0.263485708,8.235408388,2366.172058,175.1816721
0.010873868,3.504472581,44.05210968,7897.445005,4520.405316,205.2394501,55.52183132,135.2386038,101.8924215,0.293144619,8.809462429,2404.424215,175.2199242
0.040979424,3.142577239,45.49969104,7454.526237,4451.833161,200.8102624,70.28812936,161.2852259,119.0734261,0.306568973,10.97420843,2576.234261,175.3917343
0.015377337,3.597745774,43.6790169,7511.711056,4399.292762,201.3821106,70.25465186,169.7469987,118.640087,0.305054939,11.15872303,2571.90087,175.3874009
0.028708825,3.711372262,43.22451095,8130.754799,4855.143282,207.572548,62.24434869,124.0514502,115.7617028,0.283934638,9.990953518,2543.117028,175.358617
0.034235873,3.036362977,45.92454809,7458.193487,4452.901755,200.8469349,56.93063365,139.1321617,107.6531656,0.277935671,9.165135002,2462.031656,175.2775317
0.027134072,3.439241869,44.31303253,7596.612355,4374.972785,202.2311236,57.29254489,141.7831839,104.1596947,0.263484419,9.311790362,2427.096947,175.2425969
0.011084266,3.208213481,45.23714608,7962.045764,4629.27138,205.8854576,71.79049429,175.4580116,117.0739243,0.298274924,11.22957016,2556.239243,175.3717392
0.04134006,3.799652638,42.87138945,7847.783077,4504.931902,204.7428308,58.4992576,138.7192766,104.5228887,0.265293694,9.465542747,2430.728887,175.2462289
0.010420529,3.294044488,44.89382205,7736.845056,4589.878226,203.6334506,62.36759653,121.8776691,114.3717134,0.250723599,9.988062317,2529.217134,175.3447171
0.040475596,3.046036972,45.88585211,8222.543465,4811.205446,208.4904347,68.88757795,140.0097754,122.3585506,0.262528199,10.98108312,2609.085506,175.4245855
0.04573218,3.198039049,45.2778438,7469.953569,4466.018018,200.9645357,54.87194255,134.3199926,107.6973226,0.263851132,8.815340686,2462.473226,175.2779732
0.027313597,3.467300006,44.20079998,8047.329393,4637.245047,206.7382939,57.45718194,117.0778898,110.3559367,0.289264578,9.154912274,2489.059367,175.3045594
0.031421699,2.895328478,46.48868609,7402.835952,4372.492679,200.2933595,57.96225602,122.2208603,105.5718655,0.254681143,9.168730029,2441.218655,175.2567187
0.029079336,3.417565901,44.3997364,7908.232634,4742.38605,205.3473263,66.1145642,127.6200267,121.0054245,0.263962384,10.64880969,2595.554245,175.4110542
0.025568345,3.741912512,43.10234995,8190.319098,4831.972431,208.168191,70.76135824,161.1134091,116.6254436,0.248824945,11.04679757,2551.754436,175.3672544
0.045496981,3.66185916,43.42256336,7733.559906,4424.085166,203.6005991,63.14420807,141.3155097,116.3551614,0.297449273,9.884886389,2549.051614,175.3645516
0.04575734,2.886996801,46.52201279,8028.376731,4717.897507,206.5487673,54.65738116,135.3897766,100.6255539,0.289660853,8.515513726,2391.755539,175.2072555
0.023432655,3.80345598,42.85617608,8134.729324,4680.684877,207.6122932,62.09413951,151.2244884,109.7694526,0.271561681,9.94869856,2483.194526,175.2986945
0.03460279,3.511739654,44.02304138,7377.340444,4211.834935,200.0384044,52.81933643,116.3909116,102.7734767,0.271090962,8.583645785,2413.234767,175.2287348
0.047076302,2.980658016,46.14736794,8007.938625,4644.995357,206.3443863,53.59025534,121.4142101,99.12366305,0.254481423,8.419072472,2376.736631,175.1922366
0.04848234,2.832291928,46.74083229,8244.788061,4765.348348,208.7128806,65.71488775,141.1501963,114.6566012,0.268221807,10.22375073,2532.066012,175.347566
0.030358362,2.98956981,46.11172076,7864.669354,4668.964201,204.9116935,72.78121814,144.0686369,121.282362,0.301129986,11.39475206,2598.32362,175.4138236
0.028112992,3.649794161,43.47082335,7432.781488,4320.010022,200.5928149,68.63028442,166.1315696,120.1020052,0.252735455,11.01197259,2586.520052,175.4020201
0.021147773,2.841422932,46.70430827,7367.2873,4361.351298,199.937873,67.01754331,149.4305677,119.1976776,0.292196788,10.41686458,2577.476776,175.3929768
0.048354875,3.050815831,45.86673668,7514.24909,4286.782696,201.4074909,66.45966969,143.2362244,112.3646227,0.246972077,10.3650272,2509.146227,175.3246462
0.015712572,3.569732539,43.79106984,7341.358135,4187.836372,199.6785813,69.6247393,135.1471363,115.0054241,0.263635812,10.82149374,2535.554241,175.3510542
0.033193183,3.400249431,44.46900228,7794.973219,4449.989663,204.2147322,67.96508471,156.2673648,120.7239979,0.297357066,10.9334269,2592.739979,175.40824
0.021302011,3.594908353,43.69036659,7303.942172,4211.312479,199.3044217,63.56944238,136.0258256,113.8493562,0.272033974,9.934115472,2523.993562,175.3394936
0.021160332,3.558688999,43.835244,7474.041898,4344.059893,201.005419,58.3146487,119.6743437,108.6610162,0.288269725,9.431651725,2472.110162,175.2876102
0.026198743,2.870095373,46.58961851,7713.648888,4537.441139,203.4014889,53.10890734,128.8449689,107.9160741,0.250523131,8.459976579,2464.660741,175.2801607
0.049951717,3.703586305,43.25565478,7751.281454,4647.493309,203.7778145,61.27877448,123.1813118,110.6561898,0.287055822,9.685447021,2492.061898,175.3075619
0.012198652,3.044761516,45.89095394,7852.526504,4559.430423,204.790265,72.03011523,159.1153835,118.9920404,0.295598301,11.35216105,2575.420404,175.3909204
0.033141673,3.367858516,44.59856594,8007.704079,4577.762327,206.3420408,64.82050106,154.1077343,116.6269125,0.294730489,10.23985247,2551.769125,175.3672691
0.013302886,3.457845275,44.2386189,7279.067936,4191.629469,199.0556794,53.80384637,129.6374013,106.960627,0.271648794,8.514207313,2455.10627,175.2706063
0.016180833,2.986941929,46.12223228,7316.023208,4367.194374,199.4252321,64.09378665,153.2625522,114.1173944,0.300960895,10.28490228,2526.673944,175.3421739
0.027582518,3.786468944,42.92412422,7294.152823,4310.70847,199.2065282,60.00117478,146.2814122,111.9193207,0.280223423,9.534148251,2504.693207,175.3201932
0.030418405,3.303274397,44.85690241,7695.100454,4568.6275,203.2160045,71.62384857,142.2030222,121.7631626,0.29552592,11.51544591,2603.131626,175.4186316
0.020351696,2.877066269,46.56173493,7273.113121,4172.767161,198.9961312,53.27193894,131.2767137,102.3454615,0.257447937,8.502791529,2408.954615,175.2244546
0.022658285,3.747889424,43.0784423,8052.488138,4622.527672,206.7898814,67.8935211,129.4377596,113.2363003,0.257245152,10.87254682,2517.863003,175.333363
0.013478681,3.400405165,44.46837934,7473.5943,4285.115185,201.000943,65.32053695,134.1384923,112.0579628,0.291524818,10.44735214,2506.079628,175.3215796
0.022128791,3.512201266,44.02119494,8266.226466,4924.315719,208.9272647,74.83556785,145.9610313,124.6332427,0.284738013,11.77360534,2631.832427,175.4473324
0.048662338,3.339924032,44.71030387,7765.103036,4475.021334,203.9160304,63.65041781,157.0459413,112.6157035,0.286607523,10.20782612,2511.657035,175.327157
0.047788295,3.646390575,43.4844377,7720.74871,4549.795155,203.4724871,70.37566882,151.6146238,123.8045065,0.258903928,10.98901313,2623.545065,175.4390451
0.023395132,2.852802128,46.65879149,8090.622171,4736.937849,207.1712217,52.35600726,109.3801621,98.44046652,0.269176226,8.236107134,2369.904665,175.1854047
0.032834157,3.085694582,45.72722167,8016.047514,4700.062745,206.4254751,54.39685241,108.8074388,99.89812775,0.26027792,8.716298334,2384.481278,175.1999813
0.046383816,3.284951873,44.93019251,7898.908916,4548.689865,205.2540892,59.12410602,117.8633581,104.9954787,0.248291934,9.480641891,2435.454787,175.2509548
0.010247353,2.89583758,46.48664968,8261.72686,4866.631201,208.8822686,66.45088344,150.7344603,118.2318101,0.256848295,10.58074437,2567.818101,175.3833181
0.042427343,3.518847603,43.99460959,7694.114324,4395.593778,203.2061432,60.8396608,117.3141063,111.7843956,0.306695351,9.663725334,2503.343956,175.318844
0.047934782,3.20972678,45.23109288,8121.602006,4871.370736,207.4810201,56.49637367,127.4896166,107.818577,0.258744643,8.846792725,2463.68577,175.2791858
0.013653029,3.08994131,45.71023476,7647.448863,4365.184973,202.7394886,63.8249073,150.9324785,110.3941219,0.254035474,10.06832059,2489.441219,175.3049412
0.016457907,2.823345058,46.77661977,8154.597158,4660.390571,207.8109716,64.90703393,146.7294199,115.0705616,0.287903238,10.32765396,2536.205616,175.3517056
0.048429852,3.532632009,43.93947197,7513.960572,4356.139163,201.4046057,61.97002657,148.4769154,114.6467269,0.281935099,9.724278295,2531.967269,175.3474673
0.031501606,3.645471216,43.48811514,7546.93187,4490.037763,201.7343187,52.44308999,107.9884626,104.2818536,0.290998823,8.423302084,2428.318536,175.2438185
0.010567865,3.21109013,45.22563948,7976.998213,4608.436918,206.0349821,72.51871043,141.1433772,121.9055885,0.285181405,11.350437,2604.555885,175.4200559
0.02030528,3.378575797,44.55569681,7462.209804,4359.109931,200.887098,63.30918393,147.674646,109.3441891,0.258048584,9.879017821,2478.941891,175.2944419
0.027997747,3.04540976,45.88836096,7480.404939,4267.865147,201.0690494,56.10612501,134.4795498,109.8126271,0.275557081,8.861446857,2483.626271,175.2991263
0.037716356,3.43597567,44.32609732,7564.63393,4329.742135,201.9113393,65.74556285,144.7063732,116.0076063,0.255128497,10.32380344,2545.576063,175.3610761
0.039326415,2.832016084,46.74193567,7978.170469,4693.070871,206.0467047,58.7171045,140.4730489,112.6137121,0.25997289,9.457579043,2511.637121,175.3271371
0.049816861,3.303757458,44.85497017,8211.085802,4728.195729,208.375858,63.6888647,138.5074536,113.0758658,0.306175812,10.09173241,2516.258658,175.3317587
0.021500448,3.457763427,44.23894629,7973.34402,4710.872005,205.9984402,59.22959745,119.5914623,106.5997277,0.289906836,9.23786259,2451.497277,175.2669973
0.031528804,3.729009855,43.15396058,8142.942024,4833.338798,207.6944202,72.03742702,157.375586,120.1115571,0.29331958,11.50890787,2586.615571,175.4021156
0.031332942,3.197522459,45.27991016,7828.358505,4661.865976,204.548585,73.5020517,149.1775877,122.683545,0.245893727,11.51548325,2612.33545,175.4278354
0.02622581,3.577538301,43.7598468,7303.077329,4192.068485,199.2957733,53.3574628,116.4910235,104.4996941,0.268074438,8.535990094,2430.496941,175.2459969
0.016766476,3.41171016,44.42315936,7337.985956,4282.927455,199.6448596,50.42903068,100.2796876,103.1181406,0.278980679,8.074922238,2416.681406,175.2321814
0.049098263,3.737741992,43.11903203,7840.345602,4691.76037,204.668456,56.10483788,112.8457499,103.5312442,0.253429463,9.120148568,2420.812442,175.2363124
0.044132687,3.214393899,45.2124244,7589.577332,4501.852712,202.1607733,63.65935973,154.6761803,110.5365789,0.297458425,9.99572176,2490.865789,175.3063658
0.029933321,3.135904386,45.52638245,7470.902687,4284.628521,200.9740269,54.08906943,106.5292286,101.1156572,0.252794813,8.47946908,2396.656572,175.2121566
0.034129817,3.698270579,43.27691769,7742.806541,4530.122594,203.6930654,69.10557885,140.5997622,123.4505766,0.284099845,10.83499693,2620.005766,175.4355058
0.019090442,2.868751957,46.59499217,7964.411943,4760.101375,205.9091194,60.7336697,151.670924,107.3731582,0.278850794,9.674226082,2459.231582,175.2747316
0.031751483,2.955021539,46.24991384,7652.870589,4463.163036,202.7937059,64.31776815,144.4326947,112.7752008,0.297506732,10.08205854,2513.252008,175.328752
0.037798805,2.90158039,46.46367844,8114.973516,4829.403556,207.4147352,62.24888772,140.1528435,112.1075639,0.263644076,9.812940204,2506.575639,175.3220756
0.030606681,3.654678857,43.45128457,8044.123677,4704.809342,206.7062368,72.21614587,173.8230012,122.7781807,0.261897274,11.47339823,2613.281807,175.4287818
0.049611407,2.830501349,46.7479946,8040.1303,4608.637665,206.666303,52.46531767,116.1892614,106.0461691,0.297324026,8.218179317,2445.961691,175.2614617
0.034453666,3.673040584,43.37783766,8317.10943,4777.644143,209.4360943,69.16065904,140.6084038,115.2894975,0.257948568,11.11822309,2538.394975,175.353895
0.024838949,3.266755117,45.00297953,7553.531016,4316.089681,201.8003102,64.92701681,139.8190279,111.0071507,0.291000608,10.30171274,2495.571507,175.3110715
0.040886081,2.823985026,46.7740599,7940.317806,4572.506983,205.6681781,66.11134755,155.5600505,114.2754441,0.256042189,10.46441524,2528.254441,175.3437544
0.0168185,3.217628725,45.1994851,8173.557879,4878.048188,208.0005788,61.47224837,148.9760922,110.6042629,0.299168811,9.70248679,2491.542629,175.3070426
0.025380633,3.004932833,46.05026867,7868.159691,4638.326886,204.9465969,51.59003355,106.4778204,100.3277902,0.296861003,8.13519414,2388.777902,175.2042779
0.023878358,3.438156483,44.31737407,8100.542058,4796.863224,207.2704206,67.53211872,138.9260724,116.4511368,0.293610172,10.68291702,2550.011368,175.3655114
0.027272284,3.492565202,44.09973919,7685.474234,4524.053207,203.1197423,69.31295328,145.3191066,122.8275033,0.274962691,10.95804023,2613.775033,175.429275
