x (Molar Fraction),Molar Volume (cm³/mol),"Shear Velocity (vS, m/s)","Bulk Modulus (B, GPa)",Poisson's Ratio (σ),Density (g/cm³),"Hardness (H, GPa)"
0.017529288,44.10512786,4447.563748,113.2904427,0.305009573,3.491218035,9.860518145
0.020838528,46.51766842,4512.566753,110.5497118,0.285529445,2.888082896,9.046684227
0.036727226,45.0738207,4737.468866,112.0312091,0.292659737,3.249044824,10.49918179
0.048445419,45.79168931,4213.423282,108.0157978,0.291034908,3.069577673,8.699268138
0.026897832,45.41933098,4624.852523,106.6009165,0.266732071,3.162667255,9.134407599
0.049968292,44.73371688,4656.871762,105.9117799,0.276033643,3.33407078,9.185762912
0.040563823,44.70746384,4164.56886,118.5990387,0.290383911,3.340634039,10.43206131
0.044466595,43.67891786,4659.347876,119.4276176,0.292339807,3.597770536,10.47633608
0.028760998,45.21960768,4422.683971,117.1586966,0.275677688,3.21259808,11.23806308
0.016197012,44.10298459,4522.96443,105.5100303,0.291660069,3.491753852,8.251467188
0.045901293,45.35850582,4714.129345,120.2705,0.28665569,3.177873546,10.60641118
0.028382519,42.96930042,4612.468783,119.1981531,0.296787814,3.775174894,10.24820167
0.043654271,43.54978034,4488.596909,105.0966147,0.265480032,3.630054914,9.44921888
0.015336653,44.19283816,4589.078252,119.4022455,0.290704404,3.469290459,11.23979851
0.012906624,44.97812019,4914.692515,114.9293086,0.301465753,3.272969953,9.711081284
0.042422133,44.63496799,4927.835693,112.2499983,0.270382007,3.358758002,10.01988517
0.049059586,45.21407691,4742.231943,105.3463108,0.275711001,3.213980773,8.629927187
0.031294409,45.29014426,4718.40033,118.9923507,0.244016459,3.194963934,11.46669414
0.045155246,45.81700783,4667.942794,109.0727348,0.287252539,3.063248042,10.17226697
0.047464228,45.58068933,4462.461491,113.6760448,0.27592185,3.122327667,10.18993722
0.043182509,46.24707138,4434.176783,121.2076375,0.263338017,2.955732156,11.09050866
0.037682022,46.01768028,4677.240708,112.1856761,0.298351167,3.013079929,10.07223706
0.010313664,44.33258559,4848.987565,102.5536752,0.265207728,3.434353603,8.381057037
0.017680643,43.3771606,4354.26853,121.2869767,0.249994012,3.67320985,11.50348851
0.044429223,43.43673921,4231.647844,105.3723471,0.290948625,3.658315197,9.640757845
0.043526199,44.92384716,4358.996053,109.1470885,0.252980903,3.286538209,9.277421835
0.045804001,46.20321619,4958.543972,108.76799,0.257253537,2.966695953,8.664962604
0.02108277,45.89284676,4562.518091,116.5125573,0.276015476,3.04428831,9.922862727
0.031656304,46.07126939,4526.308611,98.48647059,0.270259088,2.999682652,8.359373799
0.021997683,44.84915855,4642.108084,119.6895286,0.245881518,3.305210362,11.80742699
0.017713584,46.4281691,4643.955598,114.0256142,0.281513161,2.910457726,9.596978678
0.046593686,44.09614811,4397.3343,105.401205,0.244800625,3.493462972,8.516330022
0.026695318,44.50721897,4739.585526,103.4222138,0.266805089,3.390695258,9.035577472
0.019677109,43.29671644,4370.787064,106.7358899,0.249526171,3.693320891,8.769136866
0.040641036,43.30591289,4221.893115,124.736711,0.281236027,3.691021777,11.22400669
0.026165613,45.07501863,4932.54662,110.7704755,0.249697373,3.248745342,10.02864999
0.021558741,46.78477332,4238.571724,103.6189608,0.27897368,2.82130667,9.383021271
0.016910293,44.85668849,4687.919114,124.9894251,0.256230702,3.303327878,11.06708309
0.022258539,46.5370519,4898.623923,113.208499,0.26755207,2.883237026,9.254292296
0.043397888,43.80658306,4710.492743,108.5093743,0.294271698,3.565854234,9.895901309
0.017394178,42.88857899,4919.478308,107.3441355,0.267390785,3.795355253,9.576505005
0.04366488,46.65140459,4414.552665,124.7408109,0.299228398,2.854648853,10.88800872
0.037192725,44.30062039,4399.432082,110.5389914,0.299222798,3.442344903,9.821562577
0.019527311,45.66321918,4436.667716,121.8530057,0.280762838,3.101695204,10.67963725
0.024409357,46.46645232,4835.49274,105.3829719,0.282754086,2.90088692,8.262023763
0.025058535,44.33369588,4439.790671,125.0751337,0.268469811,3.434076029,11.23196321
0.040577629,44.56593517,4403.307598,103.997305,0.291091608,3.376016208,8.660263332
0.047316995,46.45193963,4663.986381,114.5587476,0.291851487,2.904515092,10.80826195
0.049465205,43.49795668,4331.071806,98.98556888,0.256597141,3.643010831,8.391267308
0.048871283,44.59841894,4435.067493,114.0346332,0.301368863,3.367895266,10.95631486
0.041767893,45.61774278,4591.837938,105.7719959,0.244696813,3.113064306,8.393963849
0.027856781,44.70189543,4796.641474,114.4197931,0.279903227,3.342026142,10.78404114
0.045052777,44.77769707,4579.22176,116.0980362,0.271445437,3.323075733,9.719995806
0.030589688,42.88993088,4907.325944,109.7640169,0.27671442,3.795017281,9.41797362
0.047187906,44.00048246,4592.743682,105.7706193,0.256626563,3.517379385,8.928148061
0.049877977,46.6252512,4623.471178,114.3870425,0.29277293,2.861187201,9.802067184
0.035808743,43.48328135,4811.704819,113.5404103,0.273593153,3.646679662,9.455611326
0.02821315,43.91626028,4435.54037,110.6375414,0.289011111,3.53843493,9.87464335
0.031300163,43.90381678,4765.670741,121.778335,0.247520279,3.541545806,11.60569383
0.024765448,43.50557513,4322.826759,109.8375777,0.26591616,3.641106218,9.234876736
0.021218529,46.41231972,4446.812486,111.4386705,0.293008123,2.91442007,9.472290171
0.025120998,43.74762725,4336.878612,104.3166686,0.261009092,3.580593188,9.232791333
0.010554485,44.71148622,4531.999961,113.2819707,0.245943802,3.339628446,9.531094816
0.035924085,44.53832731,4288.069866,111.1704123,0.250568167,3.382918171,9.379450135
0.029403786,44.05395454,4770.692131,105.0981527,0.254937958,3.504011364,9.360299029
0.033636644,44.56417058,4544.07352,113.696709,0.25972257,3.376457356,10.61489522
0.044175981,45.06057867,4639.424902,108.1587965,0.300137397,3.252355333,9.102891025
0.036953556,43.62712989,4721.150304,122.1426726,0.252979438,3.610717528,11.51994581
0.025285579,43.5977972,4410.58111,99.37744071,0.255524193,3.618050699,8.419069803
0.031447691,43.49774992,4752.627793,103.5301254,0.268564363,3.643062521,8.273326868
0.030523089,43.82744163,4571.346127,118.9056199,0.277139478,3.560639592,11.34270241
0.037497474,45.40320038,4858.685861,118.671662,0.29336526,3.166699906,11.3700454
0.013342174,43.68569062,4226.998306,110.3439773,0.300945103,3.596077345,8.886458118
0.016960418,45.67068362,4514.895785,121.0665482,0.247644918,3.099829096,10.80834123
0.03233617,43.01813445,4933.642688,119.80871,0.297221018,3.762966387,11.54038383
0.048723055,45.53019518,4341.396498,122.665761,0.249544796,3.134951206,10.8915863
0.032592767,44.05268797,4624.017177,115.0215082,0.27383945,3.504328007,9.72697741
0.039124657,43.64835448,4618.989621,123.1704147,0.292931205,3.60541138,11.69868201
0.011396462,44.06641878,4958.316173,120.5912748,0.274589013,3.500895305,11.14679428
0.027906937,44.36139795,4820.684528,112.2853158,0.253460158,3.427150513,10.72854979
0.03583669,45.02338734,4433.273943,111.8682447,0.260994346,3.261653164,10.32803601
0.012942534,44.3090469,4483.331367,105.5867593,0.245037313,3.440238274,8.557264456
0.039972614,44.08749634,4438.614165,120.4277266,0.278988301,3.495625916,10.48626667
0.044289237,43.26871251,4229.889658,115.4296778,0.266188013,3.700321873,10.04291144
0.027840231,44.55622371,4605.180571,105.492161,0.283420598,3.378444072,8.403153657
0.04227339,43.25278486,4350.318907,107.5229849,0.249531474,3.704303786,8.799735067
0.049905132,43.29406528,4858.588961,116.2388179,0.25560129,3.693983681,10.73093093
0.042313838,44.37491981,4476.144849,117.6988673,0.261858319,3.423770048,11.17440647
0.041783131,46.38278205,4796.004025,106.5967032,0.284572176,2.921804488,9.756683097
0.024846897,43.79738871,4769.405899,110.1874623,0.302716207,3.568152823,9.832714876
0.03469417,43.2925074,4665.710109,113.559217,0.289922341,3.69437315,9.705263087
0.020885805,43.42709219,4796.565556,125.982584,0.293285913,3.660726953,11.71636188
0.023113714,46.58709142,4832.764952,111.4688782,0.304098818,2.870727146,9.762912319
0.041331919,45.81401892,4519.596381,108.973042,0.291284027,3.063995271,9.160640115
0.041448226,43.5625692,4229.309529,98.68727233,0.293873542,3.626857699,8.122833405
0.019735867,44.38486872,4382.97839,112.2102289,0.299256049,3.42128282,9.769424025
0.042905917,44.67730966,4332.162395,125.3888783,0.26229357,3.348172586,11.42161207
0.043829795,45.79113269,4275.736324,116.9156342,0.287427864,3.069716827,11.38562366
0.023823183,46.53158945,4921.432787,105.2305181,0.299818924,2.884602637,9.265142352
0.037578599,43.89640074,4405.796374,114.7762307,0.259582708,3.543399816,9.77144489
0.03575617,43.55105808,4482.159409,121.2809973,0.252867968,3.62973548,10.82434384
0.02677792,46.49159461,4726.711209,127.0792102,0.292520844,2.894601347,11.84442577
0.031274871,43.557065,4589.474938,104.9866766,0.301793541,3.628233749,8.285318595
0.043365784,44.49250158,4715.771199,115.7506559,0.258526487,3.394374606,10.79329727
0.030832623,45.29251029,4840.643681,105.191199,0.295306814,3.194372428,9.451212696
0.02471763,44.89760587,4376.398884,109.3007009,0.263595891,3.293098533,9.584764832
0.011375541,45.89940865,4689.86773,116.4484964,0.244241794,3.042647838,10.44305601
0.011735887,42.90317678,4634.557155,117.0273834,0.244101274,3.791705804,10.97121023
0.017831645,44.40786791,4287.845079,107.2922579,0.282384577,3.415533021,9.920585491
0.043480533,44.37635972,4712.35959,121.8949358,0.264698351,3.423410071,10.89372246
0.015127523,44.51417531,4733.175505,124.6429225,0.281152559,3.388956172,11.5800181
0.047800684,45.40666494,4392.971452,120.4597313,0.259936521,3.165833766,10.81614178
0.038416873,43.66279026,4378.840373,116.019569,0.297027733,3.601802436,11.02565849
0.046605553,45.40101727,4406.669093,120.0510366,0.262677462,3.167245683,10.55774298
0.034507374,44.59282493,4872.2533,101.6061291,0.292437861,3.369293768,8.602508687
0.030578453,46.36534622,4979.177045,119.9956381,0.269747691,2.926163444,10.7753909
0.033079264,43.38498817,4499.036901,120.3992849,0.25215299,3.671252957,10.75871307
0.011029696,43.94938196,4572.261834,121.3125537,0.306943523,3.530154509,10.61813036
0.044281161,43.00560452,4316.745807,120.2938258,0.27864738,3.766098871,10.86638488
0.035806912,46.06004786,4456.836368,117.1279798,0.253785539,3.002488035,10.67755037
0.011412454,45.13687396,4616.956491,112.018089,0.283300078,3.23328151,9.897465607
0.02400501,42.87224018,4540.178924,115.6279736,0.285168293,3.799439954,9.869159656
0.026329501,45.80832799,4689.468254,115.4518533,0.256195691,3.065418003,9.736083748
0.019659859,46.06084511,4533.697665,113.8411923,0.293414671,3.002288723,9.644752005
0.017257534,44.43734563,4469.262543,104.7279951,0.274485404,3.408163592,9.1895704
0.018279703,42.87597608,4621.303035,120.5159615,0.271208198,3.79850598,10.56484421
0.02060493,43.7708183,4461.180044,113.6934594,0.294511465,3.574795425,9.416304752
0.035262409,45.31766015,4478.112542,111.3168605,0.264811736,3.188084961,8.959096109
0.030077423,46.78661936,4459.40123,124.2365651,0.257698146,2.82084516,11.1645123
0.037715137,43.88621795,4602.662146,117.6910885,0.255214039,3.545945513,11.2887364
0.018159784,44.1409515,4675.468609,115.6571124,0.303030542,3.482262125,9.969146641
0.015235246,46.7417373,4189.335806,105.587484,0.272174901,2.832065676,8.70964172
0.010787329,43.72918318,4244.254735,103.8238097,0.297964011,3.585204205,8.311531649
0.042682883,44.90533028,4468.488404,124.0912277,0.300250745,3.29116743,11.35525742
0.013997275,42.93717814,4279.203164,118.9181393,0.250962294,3.783205464,10.30447882
0.047737124,45.48606811,4712.165611,113.7768896,0.247224267,3.145982972,10.15262062
0.032046398,44.92390272,4614.528271,110.7847096,0.287497192,3.28652432,10.17719901
0.030627177,42.83549875,4432.02027,122.903392,0.2887393,3.808625313,10.63893964
0.047991997,43.96639543,4388.909308,115.1346499,0.254628171,3.525901142,11.21294928
0.022831203,45.13295071,4605.379884,114.203953,0.256159868,3.234262322,10.37694772
0.045560024,46.68524016,4394.066508,105.128439,0.298131995,2.84618996,8.203732415
0.04314121,43.83755091,4439.534673,117.1780547,0.284686097,3.558112272,9.970231369
0.037691063,44.24969814,4870.937083,116.0409083,0.252952636,3.455075465,10.08995512
0.035512887,45.29458884,4627.893989,102.2145845,0.267426248,3.193852789,8.403932232
0.027944425,43.16686967,4667.538356,109.6266026,0.247484,3.725782583,9.297598389
0.036361816,43.96949439,4772.7026,119.020247,0.259908571,3.525126403,10.95201767
0.03659231,44.77938538,4563.363799,126.4638031,0.260154484,3.322653654,11.61982169
0.023807194,42.97434145,4852.66088,110.2953466,0.289547189,3.773914637,9.394533431
0.033811074,46.42097241,4936.566893,123.2527306,0.254625628,2.912256898,11.09515005
0.049016415,43.07069476,4503.896484,110.2120355,0.267129833,3.74982631,9.575393341
0.039619045,44.16940999,4450.928012,102.5139481,0.284531319,3.475147503,8.817257065
0.049796313,43.88286681,4286.892245,108.3602613,0.282414442,3.546783298,9.173801861
0.026767315,46.52617653,4641.570189,107.6515024,0.24729,2.885955866,8.379216912
0.039144606,43.46960855,4716.101049,106.0909115,0.256409061,3.650097864,9.296293769
0.010484831,43.87246913,4687.472497,112.1381724,0.288732857,3.549382719,9.903737536
0.023432655,42.85617608,4680.684877,109.7694526,0.271561681,3.80345598,9.94869856
0.016340809,43.3247665,4724.037078,122.7861807,0.300951855,3.686308375,11.15392283
0.039675853,45.2552373,4750.483849,114.6036474,0.280486931,3.203690675,10.61838488
0.02718411,45.37244741,4300.263003,96.52265037,0.246011345,3.174388147,7.972694963
0.046407845,43.18847065,4701.751944,99.16173248,0.30430778,3.720382337,8.754807059
0.015795795,45.68034303,4454.829603,103.8866656,0.298600842,3.097414243,8.942442036
0.01289429,45.67344502,4777.379687,120.2105561,0.260573993,3.099138744,11.36514569
0.017035611,45.52016768,4779.431592,107.0312336,0.260606998,3.137458079,9.39494103
0.022338731,46.64644082,4605.273184,109.649087,0.293670854,2.855889794,9.731970906
0.032088891,44.3430437,4585.253117,122.1335408,0.250685296,3.431739074,11.41993425
0.042329408,45.64395568,4673.757095,126.4768635,0.297353672,3.106511079,11.26122763
0.028386595,45.30045665,4551.832929,104.5510283,0.245935599,3.192385837,8.618025558
0.017927855,44.9211258,4461.513897,113.7668563,0.274478648,3.287218549,10.64908227
0.01548594,44.65851912,4354.763484,113.7626481,0.264795536,3.352870219,9.403709586
0.047419381,45.91221118,4411.370373,117.5323268,0.289053747,3.039447205,10.12427723
0.021442402,43.99826083,4617.605267,108.0381288,0.298309968,3.517934792,9.375063132
0.033765229,44.67460803,4319.748208,106.6439601,0.262900686,3.348847993,9.383866564
0.014371178,45.78778576,4174.342205,123.3054502,0.268286575,3.070553559,11.07123785
0.013262997,43.35507971,4303.075837,105.7840336,0.248417058,3.678730072,8.738241341
0.049571198,45.13994569,4401.564581,125.2218249,0.266363207,3.232513577,11.29382507
0.034600519,45.06204927,4422.706936,103.9650546,0.256232775,3.251987682,8.333097688
0.01523895,43.8288495,4350.154697,120.4885533,0.253496876,3.560287624,10.97689776
0.035003662,45.38550353,4539.905089,112.9238859,0.277444121,3.171124118,10.04110867
0.027273748,44.1651631,4524.276603,109.5397969,0.304891455,3.476209224,9.421235117
0.045359911,46.24151316,4217.606951,115.0241386,0.297333659,2.95712171,10.25874107
0.016557269,46.69856509,4685.992097,105.7835212,0.30609093,2.842858726,9.586647514
0.02083329,45.56445295,4705.440252,119.732101,0.281492289,3.126386763,11.78095377
0.032162335,43.22439494,4551.970533,117.288328,0.277203178,3.711401265,10.72899109
0.01390475,43.49638436,4519.305636,104.7120614,0.278072709,3.643403909,9.204482109
0.031486773,43.46687567,4367.985378,115.1317364,0.259800535,3.650781082,10.18233821
0.03646669,43.07067242,4556.226193,115.9010672,0.30080771,3.749831895,11.03080397
0.018728301,43.4433751,4350.443214,115.9006025,0.289732618,3.656656226,10.60831462
0.02831716,46.75340043,4615.447318,109.7044842,0.288336546,2.829149891,9.504219243
0.028190574,43.68333986,4348.135537,105.0923697,0.294685174,3.596665034,9.180790655
0.018272716,42.8507754,4653.631582,109.0153607,0.288816744,3.804806151,9.664695511
0.010367882,45.97747598,4307.431464,102.785349,0.264960485,3.023131005,8.213590701
0.044359456,42.86673331,4663.790696,116.4721054,0.28307595,3.800816671,10.30806432
0.013045234,46.1475709,4403.219724,96.81390422,0.28514781,2.980607275,7.86656451
0.03139491,43.35023603,4663.042407,119.0807854,0.277251033,3.679940993,10.67528485
0.035438188,45.31729184,4478.247524,112.4040432,0.26569239,3.18817704,9.26563723
0.041909291,46.26110927,4238.567501,103.0702973,0.263002704,2.952222683,8.132803219
0.049034083,43.92214855,4661.411331,119.2985781,0.289532314,3.536962864,11.57188671
0.035832433,42.93483485,4608.517923,119.8695214,0.297401653,3.783791286,11.10609651
0.023693363,44.53481232,4393.117794,107.5647184,0.298787114,3.38379692,9.115983428
0.027474028,43.72210237,4513.338053,101.0491554,0.244069806,3.586974406,8.792003659
0.026631004,45.8596804,4727.695624,111.7736494,0.282538793,3.052579901,9.070286341
0.049247113,44.12085633,4811.851542,109.1368872,0.288388217,3.487285917,10.0059224
0.026294621,46.11637675,4470.778149,115.1248513,0.278080749,2.988405813,9.90435344
0.040265862,45.09373288,4348.211156,112.0784935,0.30344463,3.244066781,9.826650152
0.012002581,45.47958893,4624.862421,106.7588838,0.293061123,3.147602767,8.37070863
0.034531667,46.10238832,4553.08003,118.9413249,0.302915649,2.991902919,10.75926272
0.042472269,43.77710912,4313.69816,111.1239581,0.256267282,3.57322272,10.3602016
0.04967851,42.89064521,4330.326313,111.3982148,0.290048522,3.794838698,9.487428292
0.029858446,46.0961118,4555.365742,120.9574903,0.249604246,2.993472049,10.64813364
0.028472259,44.35426353,4681.477697,112.4150088,0.30182679,3.428934117,9.249372615
0.046986044,43.27219488,4593.249662,122.3864293,0.244937624,3.699451281,10.76014168
0.01145363,46.60145498,4550.135277,119.8337615,0.293320016,2.867136255,10.76191649
0.045098881,43.37614702,4573.809161,124.8276418,0.256755267,3.673463245,11.1341286
0.017369946,45.17730419,4521.480744,104.9341145,0.299685972,3.223173953,8.575277767
0.035203725,46.05651561,4613.243076,98.11604988,0.292658638,3.003371098,8.322339292
0.011559173,44.30741153,4450.384843,110.3030106,0.301738244,3.440647117,9.982376839
0.047451225,46.07906796,4514.8945,104.6633289,0.298709266,2.99773301,9.474221274
0.04430624,43.31692703,4907.306926,117.5268569,0.264294131,3.688268243,10.70814522
0.019129415,43.50898724,4306.391993,104.2580384,0.258648916,3.64025319,8.059632787
0.030348239,43.11664763,4368.313549,119.6999628,0.289571907,3.738338093,10.64137579
0.011663838,45.53676085,4920.506216,121.0526564,0.268191484,3.133309786,11.42481507
0.017859306,44.59819958,4528.978361,117.9840394,0.244520107,3.367950104,10.5463532
0.038347069,46.11390098,4368.898834,104.796084,0.287016391,2.989024755,8.868514729
0.044947121,43.5828894,4248.356586,101.8068937,0.297485786,3.621777651,8.968585645
0.042944944,44.06709834,4526.240773,115.0323621,0.279240879,3.500725415,9.862148954
0.043167271,43.57070618,4377.316885,118.8774304,0.289355221,3.624823454,10.53185734
0.010023918,45.74000995,4649.781928,113.9733061,0.273075996,3.082497512,9.514559013
0.026058471,46.04925493,4521.229917,111.390987,0.300983634,3.005186268,9.291153427
0.02267688,45.19455727,4457.798394,113.812389,0.296971701,3.218860683,10.46233291
0.043950703,44.09835383,4198.780909,110.6502297,0.256689902,3.492911543,9.116544829
0.030408517,43.81190443,4358.026505,112.9518238,0.27353173,3.564523894,9.130754456
0.047937006,43.94396627,4883.631049,112.7752214,0.280421084,3.531508433,9.142852123
0.038078675,45.3625664,4713.983498,126.237228,0.280140063,3.176858399,11.47139052
0.034225516,45.44898681,4751.987577,104.7629012,0.259964998,3.155253298,9.482182072
0.021030703,43.50264995,4550.197546,126.6202875,0.290566628,3.641837513,11.48933751
0.03363333,46.22098124,4848.130084,123.6567201,0.26697374,2.962254691,11.67255507
0.040380806,44.52494857,4199.920176,107.7054638,0.270338355,3.386262858,8.722672102
0.044643825,44.31342539,4685.407776,117.6022151,0.289494642,3.439143654,10.36886411
0.036197644,44.38070463,4468.164948,101.7251454,0.24735068,3.422323843,8.148132682
0.049896918,43.46993961,4853.374007,116.0328167,0.275357574,3.650015098,11.07534319
0.044934445,44.99280199,4469.086475,115.6579164,0.27595278,3.269299502,9.826713475
0.014768418,45.43274796,4600.430763,125.3136975,0.250831974,3.159313009,11.34169366
0.034901976,43.64765579,4545.526977,109.5899623,0.285724693,3.605586052,9.085409156
0.020874429,43.52507882,4247.375411,103.6226353,0.278726166,3.636230296,8.287074923
0.033333316,42.88504989,4319.205803,120.6365953,0.263040699,3.796237528,10.6304137
0.014545842,44.09897463,4380.254933,102.6987509,0.272663789,3.492756344,8.303820333
0.019888243,46.32365459,4279.016663,113.5770286,0.25993954,2.936586352,9.848055026
0.042374446,45.26859103,4429.89729,99.04670277,0.295125677,3.200352243,8.373316451
0.020127956,45.28537374,4237.635022,102.3053578,0.299504656,3.196156564,8.346189863
0.03000233,46.06197092,4361.043789,118.3603166,0.299799276,3.00200727,11.35280777
0.034112301,45.69710719,4621.846332,119.6956265,0.274881389,3.093223203,11.19268662
0.037032465,44.42538747,4343.042896,111.0677948,0.282672594,3.411153133,9.352743117
0.016521413,43.12219214,4780.482127,104.7587258,0.295556649,3.736951964,8.665427673
0.047499247,44.30336753,4692.560272,102.998399,0.285627067,3.441658118,8.406393458
0.025942369,44.01533751,4639.254902,123.3620536,0.253830122,3.513665621,10.71748679
0.031654977,43.3658761,4645.988672,108.1864932,0.286673653,3.676030975,8.841557316
0.038749585,43.46506763,4200.818365,110.5636847,0.290759919,3.651233094,10.31767033
0.01293987,46.11762115,4176.312736,115.0686713,0.299412632,2.988094713,9.990725014
0.046169732,46.01674294,4868.006124,97.89605305,0.298772633,3.013314266,8.438111912
0.038882643,46.28895342,4568.60006,101.1598232,0.254295461,2.945261645,8.690108593
0.011543662,42.98351057,4428.951679,112.2990356,0.254131151,3.771622357,10.21174432
0.030503049,45.03043274,4728.580639,101.1992397,0.244140076,3.259891815,8.678582867
0.036033118,45.51813013,4248.433589,121.4764277,0.302503016,3.137967466,11.10349747
0.012542334,44.82178635,4728.304236,113.5445371,0.257017885,3.312053411,10.67129484
0.026349367,45.67770224,4670.559137,99.47414892,0.295775437,3.09807444,8.571944974
0.040957445,45.36990023,4811.193018,123.7727909,0.263575611,3.175024942,11.70470746
0.011753874,44.97719377,4793.292599,107.0637324,0.288554764,3.273201558,9.221867871
0.037162664,44.6780257,4472.523148,110.445076,0.259651084,3.347993574,9.053455831
0.033971971,43.82570642,4323.145417,126.6151664,0.300650915,3.561073396,11.56613756
0.020092589,44.35495606,4242.049472,104.8587687,0.275392198,3.428760985,8.697806878
0.019012677,44.58341258,4451.261777,103.5256477,0.248843304,3.371646854,9.160976876
0.027076213,43.94511114,4342.957024,111.2569018,0.27918939,3.531222215,10.18358249
0.02932265,46.63971907,4843.653879,106.6549006,0.297633424,2.857570233,9.055683196
0.020809908,43.31764001,4445.14797,99.37919262,0.254661377,3.688089997,8.261073069
0.019259009,42.97571754,4527.223196,100.099261,0.249325355,3.773570615,8.313892746
0.012045415,46.0192666,4834.609681,121.3036106,0.272039066,3.012683351,11.38691672
0.025718031,43.50811803,4538.155155,99.04243588,0.302524018,3.640470493,8.578341489
0.047305924,46.45426873,4625.595508,122.3707228,0.249723001,2.903932817,11.2365136
0.017680935,46.1619519,4554.824452,106.1677065,0.304557557,2.977012026,8.927061216
0.021394107,45.4448817,4266.642608,116.8192435,0.286588327,3.156279575,10.10287433
0.017595013,44.9790928,4249.228929,107.895557,0.29615932,3.2727268,8.940918386
0.042223233,46.53733321,4570.795885,116.1580065,0.281338582,2.883166697,10.47035333
0.032395724,44.53053999,4813.921815,121.4572163,0.305464477,3.384865002,11.20922645
0.021957046,46.13397386,4516.320056,120.0169923,0.244437507,2.984006536,10.71669998
0.033494795,46.48863982,4214.601423,108.8552646,0.284045356,2.895340045,9.633011495
0.048882139,46.24965357,4321.830299,101.5472489,0.284895432,2.955086607,8.297363524
0.012868476,44.69888865,4310.817929,112.4505379,0.258337197,3.342777838,9.807308953
0.043372992,46.7643015,4545.976258,124.0983813,0.248449861,2.826424626,11.12573742
0.013295242,45.07838078,4648.00075,106.2834727,0.298145642,3.247904805,8.143238515
0.03423038,45.21465024,4366.52876,109.0731043,0.297663077,3.213837439,9.6051387
0.026719363,44.85142341,4575.081469,104.9869293,0.273284428,3.304644147,8.481307114
0.022134571,44.28197922,4662.654158,101.508083,0.299985491,3.447005196,8.708132737
0.02685428,46.65772409,4720.432198,103.5244399,0.305229347,2.853068977,9.037937582
0.033074295,43.98186959,4772.624226,108.3189902,0.253479702,3.522032602,9.260212558
0.013070322,44.59386054,4749.320068,106.931057,0.305474955,3.369034865,9.139108812
0.035355578,45.66286555,4578.523568,118.1494506,0.295104465,3.101783613,11.28307757
0.021218203,46.54348766,4580.05419,122.907036,0.247616993,2.881628084,10.96863554
0.028334539,43.43154513,4394.381988,112.9584483,0.27230634,3.659613717,9.903048922
0.030128817,44.52222449,4728.300952,113.3385208,0.256905721,3.386943877,9.273093464
0.030461448,43.30489623,4547.451717,122.238052,0.250506757,3.691275942,11.43572526
0.042032724,44.76316207,4301.132213,100.3347847,0.306424272,3.326709483,8.486997297
0.034837143,44.30239689,4324.124367,110.1194335,0.263350062,3.441900778,9.193260893
0.036960797,46.15268944,4463.155345,115.3205562,0.262681696,2.979327641,10.65602302
0.01695581,46.37785921,4409.97928,110.3382307,0.297885005,2.923035197,9.129543808
0.019574793,43.33942493,4601.116095,117.5917781,0.298839941,3.682643768,10.9297423
0.030304415,43.00780972,4691.258974,119.3927995,0.291301343,3.765547571,10.60735035
0.040268196,43.31627476,4756.558658,117.440233,0.266971443,3.688431311,10.91000525
0.024279297,43.26939321,4568.308259,108.296733,0.276832452,3.700151697,9.156459033
0.020079929,44.30728649,4415.957823,114.3591792,0.254683922,3.440678377,10.39371308
0.010120835,45.21846818,4202.686862,112.0729878,0.301895802,3.212882956,10.56716247
0.017378362,43.70264795,4692.137981,107.3513097,0.275242383,3.591838013,8.823325427
0.048317365,44.62901606,4493.868512,115.3119971,0.286614481,3.360245986,10.47237016
0.014815503,44.44785827,4744.230975,118.2068889,0.261472454,3.405535432,10.72733847
0.029457695,42.87654126,4263.608403,106.5582363,0.256473376,3.798364684,8.962780656
0.049283095,43.26941727,4490.546851,118.2115621,0.28141212,3.700145684,11.00241097
0.01338595,44.24308065,4278.73875,118.3540429,0.279606111,3.456729837,11.22880494
0.035619332,43.28968315,4407.68578,119.9677679,0.256270031,3.695079212,10.30157886
0.011467328,45.96502529,4934.933024,119.7520861,0.261809747,3.026243677,11.47829678
0.048656695,43.69437983,4565.545323,117.7675297,0.281245231,3.593905043,11.5399238
0.045758922,43.88158878,4738.950802,112.7197007,0.278165538,3.547102805,10.04636553
0.021186954,44.37718214,4479.974798,97.45097779,0.248744254,3.423204465,8.207599543
0.018362375,44.41799924,4164.664515,119.1285755,0.275340805,3.41300019,10.48267272
0.038817348,43.96636447,4672.916898,106.1870336,0.274545091,3.525908883,9.312385548
0.02479253,45.66100598,4556.904496,108.6354857,0.296469939,3.102248504,8.59917173
0.042449222,46.67550918,4638.277104,118.8012545,0.244215413,2.848622705,10.89057454
0.012224221,44.20093355,4411.75722,112.3821842,0.263456308,3.467266613,10.21091739
0.021171044,46.63952856,4533.019923,102.3201851,0.297771325,2.857617859,8.37318165
0.043798015,45.51937442,4378.754141,102.329666,0.247473185,3.137656395,8.568933105
0.035331339,46.21388871,4243.509317,102.9599452,0.283873557,2.964027823,8.213889316
0.042179786,43.2751476,4607.261445,121.7580755,0.245200746,3.698713101,11.0888611
0.042980683,43.83198057,4382.35438,105.3019234,0.246388875,3.559504859,8.994088368
0.017877028,42.89328813,4795.96603,121.9736057,0.245607205,3.794177969,10.92972183
